comuna,manzana,ubicacionX,ubicacionY,valorAfecto,valorExento,valorTotal,Identificador,tipo,antiguedad
15128.0,80059.0,-33.5147364,-70.6048276,0.0,637.8619425045993,637.8619425045993,309421,0,1
14202.0,656.0,-33.32698,-70.7480099,0.0,479.5941527584543,479.5941527584543,309423,1,1
14202.0,656.0,-33.276509999999995,-70.87134,0.0,419.18446644164584,419.18446644164584,309425,1,1
13135.0,3037.0,-33.458546000000005,-70.629575,0.0,370.7243142807976,370.7243142807976,309431,0,0
15105.0,5427.0,-33.457939,-70.606674,1433.3820341025355,843.8033238743618,2277.185357976897,309448,0,23
15160.0,1957.0,-33.380693,-70.556675,1506.1833480860298,843.8033238743618,2349.9866719603915,309454,1,43
14109.0,8412.0,-33.48559,-70.74032,0.0,706.1445449327393,706.1445449327393,309461,0,9
15105.0,3964.0,-33.454685,-70.576768,789.3232467629359,843.8033238743618,1633.1265706372978,309471,0,8
16106.0,1958.0,-33.481211,-70.649741,1077.8856143026549,1077.8856892845936,2155.7713035872484,309478,0,8
15128.0,231.0,-33.52169,-70.607962,366.8908251724866,843.8033238743618,1210.6941490468482,309485,1,7
13159.0,1177.0,-33.423868,-70.638671,0.0,781.1484908572647,781.1484908572647,309486,0,11
15103.0,11438.0,-33.444140000000004,-70.5958,1385.6613538213983,843.8033238743618,2229.46467769576,309491,0,0
15128.0,80059.0,-33.5147364,-70.6048276,0.0,637.696044965169,637.696044965169,309493,0,1
14109.0,5196.0,-33.546017,-70.777469,341.9976463169434,843.8033238743618,1185.8009701913052,309498,1,4
14109.0,673.0,-33.516830999999996,-70.773622,0.0,661.53212844856,661.53212844856,309507,1,31
15108.0,638.0,-33.42082,-70.578191,1491.083522756456,1491.0835602474253,2982.1670830038815,309521,0,13
13135.0,2811.0,-33.457075,-70.65184,269.2955709293524,843.8033238743618,1113.098894803714,309524,0,7
15108.0,1206.0,-33.4172794,-70.56345259999999,2086.3670838286826,843.8033238743618,2930.1704077030445,309539,0,1
15103.0,1346.0,-33.42364,-70.595802,2161.0777378998832,843.8033238743618,3004.881061774245,309553,0,31
13135.0,3117.0,-33.46267,-70.64755,0.0,784.4146666171786,784.4146666171786,309562,0,0
14111.0,6548.0,-33.450856,-70.84003299999999,155.38364696403752,843.8033238743618,999.1869708383992,309569,1,10
13135.0,3117.0,-33.46255,-70.65174,154.52986511873954,843.8033238743618,998.3331889931013,309576,0,0
14158.0,91.0,-33.343773,-70.670164,497.52529609430326,843.8033238743618,1341.328619968665,309598,1,10
14109.0,3837.0,-33.48203,-70.7667699,904.4648745233492,843.8033238743618,1748.2681983977109,309629,1,4
16163.0,6014.0,-33.510096000000004,-70.61353509999999,0.0,253.0536207091117,253.0536207091117,309646,0,50
